Employe_num,full_name,gender,location_id,jobtitle_id,age,age_group,lengthservice_year,absent_hour
5262,Sara Dunn,Female,loc146,jbt5,36,30's,6,37
5263,Miguel Callahan,Male,loc46,jbt5,59,50's,5,121
5264,Thelma Cline,Female,loc91,jbt5,39,30's,3,49
5265,Donna Fisher,Female,loc157,jbt5,33,30's,3,0
5266,Dorothy Rethman,Female,loc235,jbt15,35,30's,2,14
5267,Leah Golding,Female,loc146,jbt5,25,20's,3,2
5268,Doris Morris,Female,loc21,jbt15,29,20's,4,0
5269,May Hunter,Female,loc232,jbt8,39,30's,3,26
5270,John Bobb,Male,loc33,jbt5,32,30's,6,0
5271,Elsa Kratochvil,Female,loc84,jbt5,37,30's,4,65
5272,Kathy Jefferson,Female,loc232,jbt8,37,30's,5,55
5273,Yvonne Koerner,Female,loc10,jbt5,47,40's,6,88
5274,Susan Johnson,Female,loc215,jbt5,45,40's,2,101
5275,Rodney Yates,Male,loc232,jbt8,47,40's,3,59
5276,Elinor Davis,Female,loc232,jbt8,65,60's,5,206
5277,Philip Schultz,Male,loc123,jbt15,50,50's,6,100
5278,Jasmine Guest,Female,loc236,jbt35,58,50's,2,170
5279,Thomas Doyle,Male,loc11,jbt15,33,30's,3,21
5280,Robert Henslee,Male,loc78,jbt5,47,40's,5,84
5281,Theresa Walker,Female,loc243,jbt5,39,30's,6,9
5282,Mary Hayes,Female,loc68,jbt38,44,40's,4,96
5283,Jerry Huggard,Male,loc56,jbt15,53,50's,2,103
5284,Mark Ortiz,Male,loc116,jbt38,47,40's,4,132
5285,Angela Hicks,Female,loc148,jbt5,26,20's,3,17
5286,Cassandra Jones,Female,loc193,jbt5,28,20's,4,0
5287,Howard Ritchey,Male,loc148,jbt5,40,40's,4,55
5288,Elnora McMahon,Female,loc12,jbt5,35,30's,5,10
5289,Edward Foley,Male,loc83,jbt5,40,40's,5,2
5290,Vincent Tran,Male,loc235,jbt15,53,50's,6,80
5291,Michael Thomas,Male,loc236,jbt35,42,40's,2,48
5292,Della Martin,Female,loc146,jbt15,25,20's,4,0
5293,David Garner,Male,loc214,jbt5,31,30's,1,0
5294,Joshua Cantu,Male,loc236,jbt35,42,40's,5,44
5295,Rita Delgado,Female,loc236,jbt35,61,60's,5,140
5296,Beth Greenwood,Female,loc232,jbt8,45,40's,6,110
5297,Richard Payne,Male,loc236,jbt35,44,40's,5,31
5298,Ricky Arnold,Male,loc35,jbt15,37,30's,5,50
5299,Ellen Cargill,Female,loc31,jbt8,55,50's,4,101
5300,Sabra Patterson,Female,loc152,jbt15,39,30's,4,87
5301,Paul Crouse,Male,loc187,jbt5,44,40's,9,76
5302,George Eaton,Male,loc232,jbt8,69,60's,4,182
5303,Jeremy Simmons,Male,loc224,jbt5,46,40's,1,47
5304,Geneva Jones,Female,loc232,jbt8,43,40's,5,68
5305,Jessica Porter,Female,loc236,jbt35,49,40's,5,102
5306,Alina Anderson,Female,loc192,jbt5,40,40's,4,61
5307,Stephen Lara,Male,loc112,jbt5,39,30's,2,13
5308,Myrtle Danek,Female,loc134,jbt5,47,40's,9,99
5309,Kevin Vigil,Male,loc146,jbt15,34,30's,3,14
5310,Charley Henson,Male,loc239,jbt15,63,60's,6,200
5311,Lucille Drees,Female,loc146,jbt15,38,30's,4,61
5312,Armida Chapman,Female,loc179,jbt5,24,20's,6,0
5313,Teresa Sachs,Female,loc221,jbt15,41,40's,3,14
5314,Benjamin Gilmore,Male,loc236,jbt35,51,50's,0,135
5315,Donald Rosenberg,Male,loc46,jbt5,35,30's,4,25
5316,Dennis Johnson,Male,loc9,jbt15,26,20's,7,7
5317,Margaret Dawson,Female,loc225,jbt5,45,40's,4,118
5318,Billie Laster,Male,loc152,jbt15,30,30's,4,24
5319,Walter Carter,Male,loc232,jbt8,35,30's,7,17
5320,Stephen Harris,Male,loc148,jbt5,56,50's,4,125
5321,Lisa Watson,Female,loc146,jbt15,34,30's,5,12
5322,Keith Penrod,Male,loc148,jbt5,31,30's,3,51
5323,Vesta Randall,Female,loc88,jbt5,35,30's,4,55
5324,Katherine Miller,Female,loc232,jbt8,38,30's,4,99
5325,Diane Howard,Female,loc228,jbt15,53,50's,5,172
5326,Nikita Mercer,Female,loc123,jbt15,38,30's,2,48
5327,James Deason,Male,loc220,jbt41,43,40's,4,57
5328,Eddie Courtois,Male,loc232,jbt8,52,50's,3,72
5329,Edward Muniz,Male,loc15,jbt5,48,40's,4,88
5330,Christine Scott,Female,loc232,jbt8,38,30's,6,65
5331,Steven Hernandez,Male,loc31,jbt15,37,30's,3,32
5332,Mary Henderson,Female,loc236,jbt38,31,30's,3,11
5333,Viola Banton,Female,loc232,jbt8,23,20's,7,0
5334,Sara Ashley,Female,loc81,jbt38,25,20's,4,0
5335,Elizabeth Patterson,Female,loc56,jbt15,45,40's,6,101
5336,Kenneth Daniels,Male,loc144,jbt5,28,20's,5,0
5337,Herbert Harty,Male,loc159,jbt5,29,20's,3,25
5338,Cristie Simmons,Female,loc112,jbt5,39,30's,3,37
5339,William Kincannon,Male,loc5,jbt5,44,40's,3,57
5340,Tracy Morgan,Female,loc79,jbt38,45,40's,4,77
5341,Theodore Christensen,Male,loc114,jbt5,53,50's,4,93
5342,Carlos Price,Male,loc232,jbt8,22,20's,2,0
5343,Karen Johnson,Female,loc3,jbt5,42,40's,5,67
5344,Michelle Moreno,Female,loc221,jbt41,53,50's,4,104
5345,Lawrence Voris,Male,loc22,jbt5,44,40's,5,99
5346,Kevin Underwood,Male,loc215,jbt5,46,40's,6,63
5347,Kenneth Swift,Male,loc28,jbt5,36,30's,4,56
5348,Elizabeth Hankerson,Female,loc81,jbt5,47,40's,5,104
5349,Don Cudney,Male,loc54,jbt15,53,50's,6,59
5350,Ralph Cooksey,Male,loc232,jbt8,50,50's,6,98
5351,Sherry Barrows,Female,loc75,jbt5,42,40's,5,84
5352,Katherine Gibson,Female,loc198,jbt15,52,50's,2,142
5353,Millard Wilson,Male,loc232,jbt8,49,40's,3,100
5354,Oscar Stine,Male,loc148,jbt5,41,40's,4,66
5355,Philip Scott,Male,loc146,jbt15,31,30's,3,0
5356,Steven Byrd,Male,loc35,jbt15,39,30's,3,35
5357,Arthur Brown,Male,loc232,jbt8,56,50's,4,124
5358,Judith Worcester,Female,loc239,jbt15,48,40's,3,58
5359,Linda Tuggle,Female,loc170,jbt41,35,30's,4,61
5360,Jo Turner,Female,loc129,jbt5,43,40's,3,63
5361,John Siller,Male,loc148,jbt5,40,40's,6,24
5362,Gregg Brimmer,Male,loc203,jbt38,37,30's,4,35
5363,David Moss,Male,loc168,jbt15,65,60's,4,198
5364,Amy Castorena,Female,loc113,jbt38,32,30's,4,17
5365,Martha Nelson,Female,loc89,jbt15,36,30's,3,37
5366,Clara Robinson,Female,loc98,jbt35,50,50's,6,61
5367,Thomas Gentry,Male,loc227,jbt15,45,40's,4,74
5368,John Reyes,Male,loc232,jbt8,43,40's,4,79
5369,Michelle Houck,Female,loc247,jbt5,36,30's,4,47
5370,Michael Purnell,Male,loc54,jbt15,40,40's,5,44
5371,Evelyn Robinson,Female,loc65,jbt5,39,30's,5,63
5372,James Stanley,Male,loc174,jbt15,28,20's,5,0
5373,Aaron Mitchell,Male,loc67,jbt5,32,30's,3,32
5374,Jacquelyn Hitchcock,Female,loc168,jbt15,29,20's,4,2
5375,Johnny Wright,Male,loc247,jbt5,43,40's,5,73
5376,Mary Sprague,Female,loc236,jbt38,44,40's,5,73
5377,Nell Walker,Female,loc148,jbt5,45,40's,5,71
5378,Mario Flanagan,Male,loc239,jbt15,38,30's,4,46
5379,Tina Clancy,Female,loc148,jbt5,33,30's,2,30
5380,William Norwood,Male,loc19,jbt15,51,50's,5,86
5381,Maria Donovan,Female,loc221,jbt41,35,30's,4,11
5382,Dennis Bojorquez,Male,loc215,jbt5,26,20's,5,0
5383,Virginia Riley,Female,loc114,jbt5,44,40's,1,72
5384,Sergio Gomez,Male,loc1,jbt38,61,60's,5,140
5385,Heather Leclair,Female,loc103,jbt15,42,40's,6,78
5386,Frank Delisle,Male,loc95,jbt41,37,30's,3,0
5387,Patrick Pratt,Male,loc249,jbt5,19,<20's,2,0
5388,Carol Gaston,Female,loc148,jbt5,41,40's,5,77
5389,Carole Cano,Female,loc92,jbt38,43,40's,4,45
5390,Dominic Skelley,Male,loc179,jbt5,29,20's,6,0
5391,Luella Brown,Female,loc113,jbt38,58,50's,4,179
5392,Susan Collins,Female,loc163,jbt5,45,40's,6,72
5393,Belinda Strauser,Female,loc148,jbt5,21,20's,2,0
5394,Margaret Burke,Female,loc31,jbt15,30,30's,7,0
5395,Kim Smith,Male,loc236,jbt38,46,40's,4,16
5396,Christopher Walker,Male,loc236,jbt38,28,20's,4,0
5397,Richard Broach,Male,loc203,jbt38,45,40's,6,60
5398,Jazmin Shepherd,Female,loc148,jbt5,29,20's,2,0
5399,Wallace Chandler,Male,loc187,jbt5,38,30's,6,7
5400,Donald Mosqueda,Male,loc232,jbt8,39,30's,4,20
5401,Hazel Benoit,Female,loc152,jbt15,39,30's,5,50
5402,Francisco Witt,Male,loc232,jbt8,58,50's,5,132
5403,John Terrell,Male,loc31,jbt15,51,50's,6,100
5404,Bernadette Fleming,Female,loc136,jbt38,18,<20's,4,0
5405,Arlene Giles,Female,loc232,jbt8,42,40's,7,43
5406,John Torres,Male,loc31,jbt15,48,40's,4,80
5407,Ellen Bloomfield,Female,loc232,jbt8,63,60's,5,214
5408,Leona Dingle,Female,loc79,jbt38,43,40's,3,85
5409,Lacey Williams,Female,loc152,jbt15,43,40's,6,60
5410,Elizabeth Boyles,Female,loc232,jbt8,18,<20's,4,0
5411,Marcus Casteel,Male,loc54,jbt15,37,30's,3,47
5412,Lois Burns,Female,loc125,jbt15,48,40's,3,74
5413,Elizabeth McCarter,Female,loc148,jbt5,21,20's,3,0
5414,Betty Cuellar,Female,loc148,jbt5,56,50's,3,153
5415,Richard Lucas,Male,loc152,jbt15,39,30's,5,44
5416,Benjamin Baber,Male,loc159,jbt5,52,50's,2,86
5417,John Escobedo,Male,loc179,jbt5,37,30's,4,0
5418,Chris Stack,Male,loc217,jbt15,55,50's,6,93
5419,Anthony Green,Male,loc232,jbt8,35,30's,5,15
5420,Connie Midgley,Female,loc162,jbt38,44,40's,6,15
5421,Georgia Gonzalez,Female,loc215,jbt5,45,40's,4,36
5422,Sheila Battista,Female,loc221,jbt41,49,40's,5,100
5423,Jesus Easter,Male,loc232,jbt8,52,50's,3,85
5424,Nicholas Cloud,Male,loc205,jbt5,36,30's,5,0
5425,Renita Teal,Female,loc148,jbt5,27,20's,2,0
5426,Brian Pennebaker,Male,loc248,jbt15,47,40's,4,81
5427,Christopher Adams,Male,loc219,jbt5,27,20's,6,0
5428,Karen Vandyne,Female,loc1,jbt38,56,50's,3,132
5429,Lilly Elliott,Female,loc234,jbt5,51,50's,2,77
5430,Dwayne Godfrey,Male,loc232,jbt8,50,50's,4,52
5431,Catherine Scott,Female,loc236,jbt38,33,30's,6,0
5432,Travis Gilder,Male,loc146,jbt15,57,50's,3,120
5433,Herman Day,Male,loc38,jbt15,36,30's,4,10
5434,Wyatt Sasser,Male,loc215,jbt5,45,40's,3,73
5435,Marvin Reynolds,Male,loc146,jbt15,48,40's,5,109
5436,Shawn Bryant,Male,loc31,jbt15,30,30's,5,0
5437,Ivan Davidson,Male,loc148,jbt5,43,40's,2,75
5438,Thomas Nickerson,Male,loc232,jbt8,40,40's,6,20
5439,Steven Barber,Male,loc81,jbt5,29,20's,5,0
5440,Howard Dengler,Male,loc232,jbt8,41,40's,5,86
5441,Sandy Bare,Female,loc148,jbt35,18,<20's,6,0
5442,David Smith,Male,loc232,jbt8,52,50's,6,87
5443,Arthur Brooks,Male,loc233,jbt5,51,50's,4,95
5444,Chad Mireles,Male,loc232,jbt8,25,20's,2,0
5445,Mary Schuetz,Female,loc114,jbt5,20,20's,7,0
5446,Long Burgess,Male,loc232,jbt8,24,20's,3,0
5447,Charles Baker,Male,loc31,jbt15,44,40's,4,65
5448,Ora Kouba,Female,loc31,jbt15,39,30's,5,53
5449,Pat Leff,Female,loc195,jbt5,36,30's,3,35
5450,Kent Morin,Male,loc161,jbt15,31,30's,3,14
5451,Lillian Henry,Female,loc1,jbt38,44,40's,3,112
5452,Louis Gouin,Male,loc187,jbt5,34,30's,5,18
5453,Ruth Rowe,Female,loc232,jbt8,38,30's,4,22
5454,Raymond Perdomo,Male,loc218,jbt5,50,50's,4,85
5455,Lula Bullock,Female,loc232,jbt8,28,20's,4,0
5456,Irving Cook,Male,loc154,jbt15,42,40's,3,55
5457,Reuben Hathcock,Male,loc147,jbt38,54,50's,4,64
5458,Angelique Dickey,Female,loc148,jbt5,43,40's,4,0
5459,Jessica Seaberg,Female,loc143,jbt5,16,<20's,4,0
5460,Augustine Garcia,Male,loc232,jbt8,54,50's,4,151
5461,Peter Cabrales,Male,loc247,jbt5,47,40's,4,86
5462,Charles McCane,Male,loc232,jbt8,44,40's,4,82
5463,Giuseppe Nguyen,Male,loc228,jbt15,60,60's,6,118
5464,Sarah Moore,Female,loc76,jbt5,40,40's,6,47
5465,Jerry Colon,Male,loc187,jbt5,54,50's,4,109
5466,Blaine Bullock,Male,loc148,jbt5,52,50's,6,91
5467,Maurice Garcia,Male,loc125,jbt15,63,60's,3,147
5468,Brian Suh,Male,loc58,jbt38,52,50's,0,58
5469,Philip Evans,Male,loc232,jbt8,39,30's,6,43
5470,Reda German,Female,loc71,jbt5,54,50's,6,74
5471,Sonya Johnson,Female,loc67,jbt15,28,20's,1,21
5472,Diane Luong,Female,loc215,jbt5,39,30's,3,32
5473,Jan Perry,Female,loc213,jbt5,52,50's,5,101
5474,Thomas Martinez,Male,loc236,jbt38,34,30's,4,14
5475,Jamie Curry,Female,loc232,jbt8,62,60's,5,238
5476,Jeanne Oyler,Female,loc168,jbt15,38,30's,6,52
5477,Robert Brunner,Male,loc114,jbt5,34,30's,4,9
5478,Diane Hull,Female,loc148,jbt5,17,<20's,1,0
5479,Brooke Hutchinson,Female,loc96,jbt5,55,50's,3,134
5480,Megan Pruitt,Female,loc232,jbt8,47,40's,2,132
5481,Marvin Sheffield,Male,loc79,jbt5,55,50's,5,120
5482,Mark Colburn,Male,loc112,jbt5,52,50's,4,104
5483,Pat Finkle,Male,loc112,jbt5,26,20's,4,0
5484,Bobby Kelly,Male,loc235,jbt15,39,30's,5,85
5485,Mary Ramirez,Female,loc236,jbt38,30,30's,1,17
5486,John Porter,Male,loc114,jbt5,28,20's,3,0
5487,Charles Hatchett,Male,loc236,jbt38,50,50's,3,98
5488,Julia Castillo,Female,loc244,jbt8,23,20's,5,0
5489,Eddie Larson,Male,loc60,jbt38,41,40's,0,62
5490,Gale Waddy,Female,loc42,jbt5,51,50's,5,70
5491,Amanda Thompson,Female,loc125,jbt15,39,30's,6,84
5492,Stephanie Garcia,Female,loc213,jbt5,37,30's,1,9
5493,Karl Grimshaw,Male,loc215,jbt5,43,40's,6,65
5494,Theodore Lay,Male,loc73,jbt5,22,20's,4,0
5495,Sherri Freeman,Female,loc78,jbt15,51,50's,2,147
5496,Helen Leone,Female,loc55,jbt15,38,30's,3,50
5497,Susan James,Female,loc166,jbt5,30,30's,7,42
5498,Jennie Tyson,Female,loc232,jbt8,37,30's,5,33
5499,Ollie Bond,Male,loc79,jbt5,33,30's,4,0
5500,Roger Morris,Male,loc57,jbt5,43,40's,2,58
5501,Rita Weis,Female,loc24,jbt15,34,30's,8,54
5502,Evangeline Watkins,Female,loc239,jbt15,38,30's,6,77
5503,Jeffrey Dubois,Male,loc235,jbt15,27,20's,4,21
5504,Alan Bowley,Male,loc232,jbt8,41,40's,4,34
5505,Scott Murphy,Male,loc82,jbt15,39,30's,5,33
5506,Roger Adolph,Male,loc215,jbt5,42,40's,3,42
5507,Gail Boykin,Female,loc1,jbt38,39,30's,1,44
5508,Charlotte Bell,Female,loc186,jbt5,42,40's,4,22
5509,Micheal Paul,Male,loc215,jbt5,61,60's,5,148
5510,Margaret Johnson,Female,loc34,jbt5,51,50's,5,108
5511,Jimmy Ford,Male,loc54,jbt15,25,20's,2,10
5512,Loan Reid,Female,loc232,jbt8,50,50's,3,53
5513,Luis Decker,Male,loc232,jbt8,27,20's,4,0
5514,Billie Russo,Male,loc215,jbt15,40,40's,5,6
5515,Paulette Clukey,Female,loc187,jbt5,45,40's,5,69
5516,Flora Thomas,Female,loc148,jbt5,65,60's,4,221
5517,Leslie Johnson,Female,loc232,jbt8,45,40's,6,44
5518,John Clark,Male,loc179,jbt15,48,40's,4,109
5519,Javier Wilson,Male,loc52,jbt38,40,40's,4,42
5520,William Huggins,Male,loc236,jbt38,48,40's,2,95
5521,Victoria Berry,Female,loc232,jbt8,64,60's,4,188
5522,Richard Jensen,Male,loc134,jbt15,43,40's,5,84
5523,Elliot Baca,Male,loc84,jbt5,49,40's,3,69
5524,Ellen Clinard,Female,loc112,jbt5,42,40's,2,23
5525,Harriet Manning,Female,loc59,jbt5,33,30's,6,0
5526,Angela Knowles,Female,loc146,jbt15,35,30's,5,17
5527,Diane Hohman,Female,loc31,jbt15,20,20's,4,0
5528,Aurelio Richard,Male,loc236,jbt38,41,40's,0,31
5529,Nicolle Washington,Female,loc230,jbt15,42,40's,6,65
5530,Christine Klein,Female,loc34,jbt5,32,30's,3,8
5531,Betty Vickery,Female,loc31,jbt15,30,30's,3,15
5532,Graham Goodwin,Male,loc53,jbt15,30,30's,6,8
5533,Martin Metzger,Male,loc232,jbt8,63,60's,4,184
5534,Kimberly Pedraza,Female,loc46,jbt15,40,40's,5,29
5535,William Pruitt,Male,loc173,jbt15,37,30's,3,6
5536,Maxine Alexander,Female,loc148,jbt5,41,40's,4,117
5537,Elvira Christy,Female,loc232,jbt8,39,30's,4,41
5538,Matthew Parker,Male,loc67,jbt15,36,30's,4,18
5539,James Stites,Male,loc57,jbt5,62,60's,7,123
5540,Angela Peralta,Female,loc80,jbt15,48,40's,2,64
5541,Danny Braswell,Male,loc232,jbt8,20,20's,2,0
5542,John Barton,Male,loc232,jbt8,42,40's,6,29
5543,Charles Mahoney,Male,loc232,jbt8,52,50's,4,91
5544,Marquerite Nicholson,Female,loc232,jbt8,42,40's,4,66
5545,Jennifer Reese,Female,loc243,jbt5,44,40's,5,66
5546,Erika Morris,Female,loc114,jbt5,46,40's,6,102
5547,Kenneth McDonald,Male,loc166,jbt5,30,30's,2,10
5548,Janelle Presley,Female,loc214,jbt5,36,30's,4,40
5549,Sidney Clark,Male,loc232,jbt8,40,40's,8,29
5550,Amanda Perkins,Female,loc232,jbt8,56,50's,5,127
5551,Murray Pogue,Male,loc232,jbt8,51,50's,6,73
5552,Lawanna Lin,Female,loc221,jbt41,46,40's,3,87
5553,David Neeley,Male,loc170,jbt41,55,50's,4,114
5554,Elinor Lewis,Female,loc15,jbt5,23,20's,3,0
5555,Brenda Vannatter,Female,loc78,jbt15,34,30's,3,57
5556,Velia Skillman,Female,loc236,jbt38,32,30's,5,25
5557,Belen Pannell,Female,loc232,jbt8,48,40's,7,101
5558,Henry McClanahan,Male,loc121,jbt38,31,30's,8,72
5559,Gregory Major,Male,loc12,jbt5,50,50's,3,112
5560,Robert Clements,Male,loc232,jbt8,61,60's,4,122
5561,Tona McKim,Female,loc232,jbt8,36,30's,1,3
5562,John Brashears,Male,loc99,jbt8,44,40's,3,82
5563,Patricia Vela,Female,loc232,jbt8,32,30's,7,0
5564,Deborah Fullwood,Female,loc232,jbt8,40,40's,5,53
5565,Tracy Geyer,Female,loc170,jbt41,34,30's,0,58
5566,Luther Taylor,Male,loc179,jbt15,26,20's,5,0
5567,Ignacio Terry,Male,loc161,jbt15,34,30's,5,0
5568,Donna Richardson,Female,loc243,jbt5,45,40's,4,95
5569,Norman Lewis,Male,loc183,jbt15,44,40's,3,81
5570,Virginia Brooks,Female,loc98,jbt35,53,50's,2,132
5571,Patsy Lindsay,Female,loc146,jbt15,48,40's,2,103
5572,Essie Galvin,Female,loc232,jbt8,34,30's,4,24
5573,Harold Escalera,Male,loc110,jbt41,56,50's,4,161
5574,Louise Aldridge,Female,loc187,jbt5,43,40's,2,71
5575,Marie Frederick,Female,loc136,jbt38,38,30's,5,66
5576,Ryan Smith,Male,loc54,jbt15,44,40's,4,74
5577,Jessica Jones,Female,loc232,jbt8,40,40's,4,96
5578,Adele Muse,Female,loc114,jbt5,27,20's,6,3
5579,Bonnie Yost,Female,loc1,jbt38,29,20's,2,2
5580,Vanita Thomas,Female,loc179,jbt15,26,20's,5,0
5581,Harrison Payne,Male,loc148,jbt5,43,40's,1,68
5582,Mark Haynes,Male,loc46,jbt15,58,50's,0,151
5583,Daniel Benedict,Male,loc232,jbt8,48,40's,6,78
5584,Barbara Badillo,Female,loc232,jbt8,48,40's,4,86
5585,Susan Cook,Female,loc232,jbt8,32,30's,3,34
5586,Kathleen Dennis,Female,loc232,jbt8,49,40's,4,64
5587,Shannon Rogers,Female,loc31,jbt15,42,40's,3,63
5588,Clarice Prosperie,Female,loc232,jbt8,41,40's,3,62
5589,Jonathon Kelly,Male,loc152,jbt15,53,50's,6,92
5590,Michael Day,Male,loc31,jbt15,34,30's,1,35
5591,Paula Gray,Female,loc1,jbt38,36,30's,5,18
5592,John Bryant,Male,loc243,jbt15,55,50's,6,116
5593,Carlos Ashlock,Male,loc233,jbt15,35,30's,7,1
5594,Robert Browning,Male,loc54,jbt15,41,40's,1,22
5595,James Davis,Male,loc232,jbt8,58,50's,2,144
5596,Octavia Joseph,Female,loc232,jbt8,40,40's,6,65
5597,Sherry Gamble,Female,loc187,jbt5,40,40's,6,59
5598,James Alton,Male,loc232,jbt8,39,30's,4,23
5599,David Abbott,Male,loc236,jbt38,34,30's,5,31
5600,Lois Meyer,Female,loc179,jbt15,54,50's,2,136
5601,Mary Miller,Female,loc183,jbt15,42,40's,4,65
5602,Edwina Stephens,Female,loc56,jbt15,55,50's,4,102
5603,Bonnie Valdez,Female,loc225,jbt15,27,20's,4,0
5604,William Stanley,Male,loc232,jbt8,32,30's,6,8
5605,Enrique Sikes,Male,loc1,jbt38,39,30's,3,25
5606,Rafael York,Male,loc114,jbt5,58,50's,3,164
5607,Don Bolduc,Male,loc31,jbt15,27,20's,5,0
5608,Geneva Clark,Female,loc146,jbt15,47,40's,7,85
5609,Shelby Harrell,Female,loc215,jbt15,41,40's,3,71
5610,April Kimber,Female,loc232,jbt8,39,30's,6,45
5611,Tyree Carlino,Male,loc112,jbt5,54,50's,2,116
5612,Carole Sangster,Female,loc232,jbt8,26,20's,5,0
5613,Harold Brown,Male,loc148,jbt5,33,30's,4,0
5614,Beverly Goad,Female,loc203,jbt38,43,40's,2,55
5615,Rodney Wilder,Male,loc31,jbt15,54,50's,4,94
5616,Dolores Sharpe,Female,loc112,jbt5,30,30's,4,2
5617,Raphael Childs,Male,loc232,jbt8,29,20's,4,0
5618,Steve Arocha,Male,loc179,jbt15,39,30's,7,18
5619,Oscar Harris,Male,loc206,jbt41,42,40's,4,73
5620,Janet Ewell,Female,loc236,jbt38,33,30's,5,9
5621,Ok Prince,Female,loc242,jbt15,37,30's,5,64
5622,Vanessa Wilson,Female,loc196,jbt15,51,50's,2,120
5623,Michael Lewis,Male,loc254,jbt15,49,40's,6,75
5624,Susan Fu,Female,loc148,jbt5,44,40's,4,113
5625,Gary Flanagan,Male,loc232,jbt8,39,30's,3,72
5626,Douglas Kincer,Male,loc120,jbt15,47,40's,3,78
5627,Melissa Rochelle,Female,loc147,jbt38,40,40's,2,80
5628,Willie Pearce,Female,loc109,jbt5,44,40's,7,43
5629,Colin Reinhardt,Male,loc179,jbt15,50,50's,1,107
5630,James Nielson,Male,loc173,jbt15,57,50's,6,148
5631,Tanika Conner,Female,loc62,jbt8,61,60's,2,117
5632,Jamie Keating,Female,loc79,jbt5,34,30's,4,38
5633,Romeo Galvan,Male,loc127,jbt15,52,50's,3,145
5634,June Crews,Female,loc148,jbt5,31,30's,5,9
5635,Treva Chamberlin,Female,loc31,jbt15,59,50's,4,146
5636,Jerold Fernandez,Male,loc1,jbt38,35,30's,6,39
5637,Kelli Washington,Female,loc127,jbt15,55,50's,6,140
5638,Thurman Halloway,Male,loc166,jbt5,37,30's,5,12
5639,Sylvia Spencer,Female,loc114,jbt5,33,30's,6,37
5640,Lizzie Cole,Female,loc148,jbt5,41,40's,7,18
5641,Paula Godbout,Female,loc232,jbt8,42,40's,4,57
5642,Iva Marsh,Female,loc148,jbt5,35,30's,6,54
5643,Christian Oh,Male,loc241,jbt15,41,40's,2,84
5644,Debra Stapleton,Female,loc232,jbt8,34,30's,7,42
5645,Shannon Thompson,Male,loc232,jbt8,36,30's,5,55
5646,Marjorie Richarson,Female,loc114,jbt15,36,30's,5,0
5647,William Taylor,Male,loc140,jbt15,56,50's,5,96
5648,Della Patel,Female,loc35,jbt15,60,60's,3,190
5649,Amy Osborne,Female,loc232,jbt8,35,30's,4,49
5650,Arthur Land,Male,loc179,jbt15,27,20's,5,0
5651,Edward Butcher,Male,loc233,jbt15,31,30's,4,0
5652,Amanda Morgan,Female,loc33,jbt15,32,30's,2,25
5653,Chris Dennis,Male,loc232,jbt8,48,40's,5,93
5654,James Phillips,Male,loc114,jbt15,57,50's,5,105
5655,Sharon Neely,Female,loc232,jbt8,27,20's,3,0
5656,Monroe Dugas,Male,loc187,jbt5,38,30's,5,47
5657,John Hockaday,Male,loc148,jbt5,40,40's,4,28
5658,Lorraine Fancher,Female,loc191,jbt15,35,30's,2,55
5659,Micah Obryan,Male,loc236,jbt38,39,30's,5,52
5660,Susan Coleman,Female,loc1,jbt38,52,50's,6,150
5661,Kimberley Turner,Female,loc148,jbt5,52,50's,2,105
5662,Tanya Abadie,Female,loc193,jbt15,41,40's,2,23
5663,Judy Rockett,Female,loc203,jbt38,25,20's,2,0
5664,Elizabeth Bodiford,Female,loc232,jbt8,41,40's,4,69
5665,Norma Peterson,Female,loc236,jbt38,51,50's,4,105
5666,Melissa Schneider,Female,loc148,jbt5,36,30's,4,78
5667,Sara Rogers,Female,loc148,jbt38,51,50's,4,74
5668,Joshua Phillips,Male,loc146,jbt15,37,30's,5,35
5669,Eunice Giron,Female,loc232,jbt8,35,30's,4,6
5670,Richard Gutierrez,Male,loc148,jbt5,64,60's,6,158
5671,Phillip Farkas,Male,loc236,jbt38,33,30's,3,0
5672,Daniel Sine,Male,loc46,jbt15,50,50's,3,134
5673,Kathleen Merriweather,Female,loc232,jbt8,33,30's,1,20
5674,Marcelo Mayfield,Male,loc232,jbt8,55,50's,4,107
5675,Norma Florez,Female,loc232,jbt8,29,20's,4,25
5676,Robert King,Male,loc221,jbt41,58,50's,5,120
5677,Marcus Patton,Male,loc203,jbt38,47,40's,5,104
5678,Kyle Spada,Male,loc170,jbt41,31,30's,4,46
5679,Doris Stainbrook,Female,loc230,jbt15,32,30's,4,60
5680,Tracy Hill,Female,loc49,jbt15,45,40's,3,80
5681,George Pitcock,Male,loc148,jbt5,45,40's,4,68
5682,Herman Stowell,Male,loc112,jbt15,69,60's,5,165
5683,Eric Parenteau,Male,loc221,jbt41,45,40's,6,74
5684,Steve Power,Male,loc232,jbt8,40,40's,4,34
5685,Marjorie Valdez,Female,loc46,jbt15,41,40's,7,56
5686,Jose Steward,Male,loc125,jbt15,46,40's,6,93
5687,Vernell Castanon,Female,loc199,jbt15,50,50's,3,58
5688,Elizabeth McCoy,Female,loc106,jbt15,33,30's,3,0
5689,John Gutierrez,Male,loc113,jbt5,44,40's,4,61
5690,Steve Hammond,Male,loc58,jbt5,35,30's,3,21
5691,Gloria Sherron,Female,loc233,jbt15,36,30's,3,21
5692,Betsy Caldwell,Female,loc236,jbt38,38,30's,2,18
5693,Matthew Davidson,Male,loc5,jbt5,36,30's,4,62
